School_Percentage,Aptitude_Test,Acadmic_Achievement,Programming1,Programming2,School_type,Color
94,90,93,55,59,2,2
98,96,97,55,90,1,2
97,91,95,94,51,2,2
90,95,90,76,62,2,2
90,98,98,91,87,1,1
94,94,91,96,51,2,2
90,94,92,41,86,2,2
98,96,95,62,44,2,2
93,93,97,88,53,2,2
99,95,91,75,70,1,2
90,90,99,58,47,1,2
94,95,97,65,51,1,2
93,98,96,64,73,1,2
96,92,97,48,94,1,2
96,94,99,45,98,1,2
96,90,94,80,55,2,2
97,95,94,82,72,2,2
92,91,97,73,72,1,2
93,94,96,86,81,1,1
92,98,90,94,58,2,2
97,97,96,55,52,1,2
99,96,94,94,90,1,1
96,99,90,43,91,1,2
96,98,99,98,49,2,2
93,93,97,88,41,1,2
90,99,96,82,74,2,2
94,98,98,98,95,2,1
93,94,96,91,73,2,2
93,97,95,63,68,1,2
95,99,97,42,61,1,2
96,92,92,51,98,2,2
90,97,90,69,81,2,2
93,93,94,68,66,2,2
91,99,95,61,98,2,2
92,93,92,48,80,2,2
92,98,93,90,92,1,1
99,95,91,48,79,2,2
91,96,98,76,72,1,2
96,95,94,90,67,2,2
93,95,99,52,68,2,2
90,95,93,47,67,2,2
97,98,98,65,79,2,2
97,97,90,61,79,2,2
90,95,96,47,44,2,3
92,93,95,48,59,1,2
96,97,96,84,45,2,2
93,96,98,54,65,2,2
97,92,99,55,93,2,2
92,95,99,56,92,1,2
96,90,98,44,78,2,2
95,99,96,44,87,1,2
91,96,94,61,47,2,2
91,94,95,61,72,2,2
96,91,97,46,98,1,2
99,94,92,87,63,2,2
93,96,93,54,70,2,2
94,95,91,52,89,1,2
91,93,95,84,42,2,2
96,90,92,92,67,1,2
93,91,95,67,85,1,2
94,98,95,87,71,1,2
94,91,98,81,42,2,2
91,95,93,65,76,2,2
99,96,93,90,53,1,2
98,93,97,82,50,2,2
90,98,94,51,59,1,2
99,96,98,86,41,2,2
95,95,97,65,64,1,2
94,91,93,98,50,1,2
96,90,94,68,82,1,2
97,92,97,45,53,2,2
92,93,92,62,83,1,2
99,91,94,40,52,1,2
97,96,98,67,76,2,2
98,95,90,90,55,2,2
90,96,90,67,42,2,2
93,99,93,70,90,1,2
94,94,96,48,63,1,2
91,99,96,73,40,2,2
96,96,93,69,66,1,2
90,90,91,55,89,1,2
92,90,91,66,68,2,2
97,97,94,98,43,2,2
95,96,95,44,45,2,2
96,99,97,84,65,1,2
94,91,91,95,79,2,1
92,98,90,85,57,2,2
90,91,96,62,46,1,2
92,95,94,57,63,2,2
96,98,98,81,93,2,1
99,94,93,82,57,1,2
98,93,94,50,90,1,2
93,90,90,87,60,1,2
98,98,93,55,99,1,2
92,94,94,84,67,2,2
99,92,93,54,68,2,2
98,97,96,91,64,1,2
91,90,96,58,95,2,2
94,92,96,71,46,1,2
97,95,93,91,80,2,1
90,99,93,87,79,1,2
90,90,95,46,94,2,2
94,95,93,43,80,1,2
92,90,91,92,56,2,2
99,99,94,96,45,1,2
96,99,98,96,86,2,1
96,95,99,47,59,2,2
92,92,94,76,88,1,2
90,96,90,66,57,2,2
97,92,93,85,70,1,2
94,93,93,98,53,2,2
94,94,95,60,58,2,2
96,97,98,87,98,1,1
96,92,91,67,71,2,2
95,93,94,84,87,2,1
90,96,98,56,76,2,2
95,92,94,81,74,2,2
94,97,91,68,52,2,2
97,96,97,63,90,1,2
96,91,93,91,91,1,1
92,91,93,98,53,2,2
93,96,96,47,79,1,2
96,93,94,89,50,1,2
95,90,94,84,98,1,1
95,93,93,83,94,1,1
90,95,93,91,68,2,2
99,98,96,88,98,2,1
98,90,93,51,88,1,2
96,99,94,73,71,2,2
90,92,93,74,98,2,2
97,95,99,94,74,1,1
96,97,93,66,95,1,2
97,91,94,50,46,2,2
94,98,99,96,80,1,1
96,90,96,63,62,1,2
92,93,98,93,94,2,1
93,97,99,69,90,2,2
99,98,99,53,72,2,2
94,98,92,83,66,2,2
97,94,92,40,85,2,2
99,92,95,58,92,2,2
96,95,93,97,76,1,1
95,93,96,92,64,1,2
90,92,92,75,94,1,2
92,97,99,72,74,2,2
96,98,90,61,45,2,2
93,91,95,97,41,2,2
97,99,95,69,74,1,2
98,97,92,41,59,2,2
93,96,95,52,88,1,2
93,99,91,94,57,2,2
98,90,98,58,47,2,2
98,94,98,49,45,2,2
94,91,90,43,88,1,2
99,96,99,77,52,2,2
93,95,98,85,89,1,1
94,97,98,55,81,2,2
95,93,99,47,54,2,2
91,99,99,51,72,2,2
95,92,97,41,69,2,2
91,93,95,59,83,1,2
92,96,98,77,41,2,2
93,95,91,61,41,1,2
97,99,99,54,73,1,2
96,92,97,57,82,1,2
99,91,95,98,68,2,1
95,91,98,98,95,2,1
98,95,93,54,61,1,2
90,96,96,82,52,1,2
90,99,92,68,51,2,2
99,97,98,98,50,2,2
96,91,95,64,77,2,2
94,99,90,86,99,2,1
99,99,99,83,53,2,2
94,97,96,53,69,1,2
96,91,94,84,59,2,2
95,90,95,86,68,2,2
94,91,95,77,97,1,1
97,94,93,90,61,2,2
97,92,92,41,52,2,3
94,91,98,50,71,1,2
92,92,91,69,86,1,2
95,94,97,96,80,1,1
93,96,95,85,66,1,2
97,94,97,98,99,2,1
94,91,90,60,71,2,2
96,98,94,49,45,1,2
97,92,96,89,70,1,2
99,96,92,81,67,2,2
93,94,91,61,90,2,2
92,93,95,63,62,1,2
90,96,93,40,62,2,2
99,96,93,55,98,2,2
97,99,95,62,71,1,2
90,93,99,75,61,2,2
91,98,93,61,85,2,2
94,92,90,85,76,2,2
99,95,97,44,48,2,2
93,98,98,42,92,1,2
96,90,93,85,48,2,2
95,98,96,41,94,2,2
96,91,92,40,57,2,2
92,96,99,51,66,1,2
98,95,95,79,58,2,2
95,98,90,54,74,2,2
90,95,93,43,83,2,2
92,98,94,76,46,1,2
95,96,91,60,82,1,2
96,91,90,89,55,1,2
92,90,90,77,96,1,2
90,90,96,93,55,1,2
95,97,90,40,69,2,2
99,98,96,45,43,2,2
92,99,96,40,80,2,2
97,99,98,86,66,1,2
92,98,98,94,82,1,1
94,90,99,56,85,1,2
93,98,93,85,97,1,1
98,93,93,79,51,2,2
97,95,94,70,73,2,2
99,95,96,71,81,2,2
93,91,97,44,96,1,2
96,93,96,79,62,2,2
91,98,98,68,53,2,2
97,95,98,81,45,1,2
90,92,99,87,53,1,2
92,98,92,80,54,2,2
96,97,95,62,53,2,2
90,90,92,88,71,2,2
93,95,95,89,71,2,2
91,97,96,60,41,2,2
93,99,96,89,62,1,2
99,92,98,64,95,1,2
90,99,97,88,52,2,2
99,92,94,79,88,2,1
93,98,99,43,68,2,2
99,92,99,81,45,1,2
99,99,90,57,59,1,2
91,98,91,57,71,2,2
94,99,96,77,78,1,2
91,99,95,78,82,1,2
98,99,95,51,98,2,2
90,99,96,74,41,2,2
93,94,93,60,71,1,2
92,93,93,53,65,2,2
96,96,98,78,68,1,2
96,92,98,95,95,2,1
99,94,99,84,45,1,2
97,92,94,94,91,1,1
90,90,95,86,92,2,1
90,94,97,73,94,1,2
94,96,90,48,69,2,2
96,97,93,91,73,1,1
93,93,95,62,44,1,2
93,95,97,80,76,2,2
98,94,94,58,47,1,2
96,91,95,78,58,1,2
93,98,90,59,75,1,2
97,90,93,69,45,1,2
98,92,96,99,83,1,1
96,90,95,51,59,2,2
93,95,92,94,91,2,1
94,90,92,87,40,2,2
95,92,90,98,50,2,2
92,91,90,56,52,2,2
93,98,93,60,44,2,2
95,98,95,56,68,1,2
91,95,97,73,72,1,2
94,99,91,77,70,1,2
94,97,98,67,99,1,1
96,99,90,64,56,2,2
90,99,90,45,62,2,2
92,93,94,71,57,1,2
95,94,95,52,95,2,2
94,91,95,44,76,1,2
92,99,99,46,76,2,2
97,94,98,53,53,2,2
94,95,95,58,75,2,2
94,91,90,96,98,2,1
99,99,98,72,77,1,2
99,96,96,57,83,1,2
94,98,98,79,54,1,2
97,91,94,56,83,1,2
92,97,94,94,94,2,1
98,93,91,89,47,1,2
96,98,97,42,70,2,2
96,92,91,99,53,1,2
99,90,95,78,65,1,2
95,90,90,93,54,1,2
90,96,92,64,65,2,2
92,99,97,66,49,1,2
98,92,95,70,45,2,2
95,94,94,71,50,2,2
90,97,97,96,60,2,2
95,90,96,40,40,2,3
95,91,99,51,50,2,2
94,93,97,51,40,1,2
96,93,93,64,66,2,2
97,92,97,64,47,2,2
98,98,95,66,45,1,2
97,90,90,84,46,2,2
94,97,90,47,98,2,2
92,92,94,69,74,1,2
99,92,97,73,51,2,2
95,94,93,63,61,1,2
95,97,95,51,47,1,2
99,98,90,74,55,2,2
98,92,91,97,94,2,1
91,96,96,77,48,2,2
91,98,95,44,76,2,2
93,97,90,81,70,1,2
96,91,97,71,50,1,2
92,92,90,57,52,1,2
93,96,96,53,92,2,2
96,91,96,82,93,1,1
94,90,97,80,80,1,2
94,98,96,97,57,1,2
97,90,96,66,52,1,2
93,95,91,66,99,1,2
98,93,92,96,84,2,1
93,97,91,67,73,2,2
98,94,96,52,43,2,2
93,93,97,44,67,2,2
95,98,93,88,98,1,1
98,95,90,59,63,1,2
93,94,94,94,51,2,2
90,94,91,61,75,2,2
90,91,96,43,51,1,3
91,93,95,79,82,2,2
98,92,98,74,58,2,2
90,93,94,71,72,2,2
99,93,99,45,83,2,2
94,90,93,75,40,2,2
92,94,90,71,70,2,2
98,98,92,56,40,1,2
99,93,93,51,43,2,2
91,93,93,91,69,2,2
97,94,99,81,51,2,2
95,90,91,41,88,2,2
96,93,93,45,80,1,2
97,99,95,53,97,1,2
93,96,91,85,60,2,2
98,91,91,76,65,1,2
91,90,98,71,68,2,2
92,90,95,92,68,1,2
97,91,90,62,63,2,2
97,97,94,71,48,2,2
97,99,96,99,46,1,2
92,95,94,85,87,2,1
93,97,97,40,64,2,2
97,91,90,48,48,1,3
95,93,91,45,55,2,2
93,92,98,72,79,1,2
96,96,99,62,93,1,2
97,94,98,92,45,2,2
94,94,94,98,46,1,2
96,94,91,97,74,1,1
94,99,94,64,78,2,2
99,97,92,89,94,2,1
90,90,95,65,95,2,2
94,94,91,62,81,1,2
90,98,92,74,99,1,1
93,94,91,62,51,2,2
97,94,98,90,83,1,1
95,95,99,49,41,1,2
91,97,91,97,98,2,1
97,90,98,68,89,1,2
91,93,91,55,97,2,2
90,95,96,68,65,1,2
97,98,90,61,86,2,2
98,93,97,92,40,1,2
91,97,92,46,88,2,2
95,99,96,59,42,2,2
95,99,93,56,43,1,2
99,95,91,98,73,1,1
96,91,99,50,79,1,2
96,90,94,96,86,2,1
90,92,90,60,67,2,2
99,90,92,71,68,1,2
91,90,93,49,97,1,2
94,98,97,48,75,2,2
95,93,97,58,64,2,2
98,95,94,56,86,1,2
99,93,91,55,62,2,2
98,91,91,91,71,2,2
99,94,96,88,89,2,1
97,96,96,40,76,2,2
95,95,95,46,52,2,2
98,97,95,98,62,1,1
99,98,95,67,94,2,1
97,94,91,71,70,1,2
90,96,90,43,85,2,2
93,96,91,41,91,1,2
91,95,96,68,62,2,2
90,96,96,47,44,2,3
95,99,92,95,97,1,1
96,96,99,52,90,1,2
90,91,96,44,86,1,2
90,92,92,45,90,1,2
98,93,93,94,71,2,2
98,90,94,89,99,1,1
95,98,90,49,80,1,2
91,97,90,63,48,2,2
95,96,94,42,96,2,2
98,96,95,86,71,1,2
90,94,98,75,86,2,2
96,94,97,97,78,2,1
90,92,95,74,46,2,2
97,95,90,83,76,2,2
92,99,96,79,59,2,2
93,99,98,48,70,1,2
91,93,93,97,67,2,2
92,96,90,46,77,1,2
98,99,93,45,55,1,2
96,95,90,51,88,2,2
94,93,93,90,77,2,2
96,97,97,76,65,1,2
95,90,90,49,77,1,2
96,98,99,53,72,2,2
96,93,93,66,87,2,2
94,99,95,89,60,1,2
95,90,99,74,45,1,2
91,94,95,71,88,1,2
99,90,99,82,41,1,2
99,99,91,82,59,2,2
97,92,96,91,52,2,2
92,91,99,95,42,2,2
95,94,91,96,54,2,2
96,95,95,46,66,1,2
94,90,92,94,94,2,1
90,96,95,43,94,1,2
97,97,93,76,75,1,2
92,95,95,95,54,1,2
94,93,95,74,72,1,2
98,95,95,73,88,1,2
90,92,97,81,69,2,2
96,94,92,47,94,2,2
91,95,95,49,52,1,2
93,95,99,51,87,1,2
94,93,90,44,72,2,2
97,90,97,89,58,2,2
94,94,91,46,61,2,2
99,95,93,66,95,1,2
98,91,98,51,87,2,2
91,98,93,48,67,1,2
99,93,91,56,92,1,2
90,91,94,84,83,2,2
93,91,95,78,76,1,2
98,91,96,56,69,1,2
90,91,97,76,67,2,2
93,94,93,87,94,1,1
90,99,99,47,93,1,2
91,96,96,47,48,1,2
93,94,92,41,53,1,3
91,98,93,73,45,2,2
93,97,94,56,95,2,2
90,92,97,75,66,1,2
90,94,94,57,77,1,2
93,99,96,61,99,2,2
96,99,96,61,60,1,2
91,98,92,61,82,2,2
92,96,99,74,76,1,2
94,92,97,75,56,1,2
95,96,92,42,97,2,2
92,93,96,55,76,2,2
95,91,93,85,93,2,1
97,90,90,65,91,1,2
93,98,98,94,79,1,1
95,98,94,70,61,2,2
99,90,93,66,85,1,2
90,92,98,93,92,1,1
95,92,94,67,70,2,2
96,91,98,64,59,1,2
96,96,90,56,66,1,2
95,95,94,41,74,2,2
92,96,97,68,85,1,2
98,94,93,68,69,2,2
98,99,92,43,40,2,3
91,97,99,96,99,1,1
93,96,96,82,91,1,1
93,95,95,43,57,2,2
99,97,96,63,66,2,2
97,95,98,66,41,1,2
98,93,94,56,96,2,2
91,90,96,49,89,1,2
98,93,98,88,56,2,2
99,98,97,53,44,1,2
93,92,93,94,90,1,1
97,97,92,60,97,1,2
99,95,95,88,83,1,1
95,97,97,95,49,1,2
98,96,91,72,51,2,2
90,97,95,78,91,2,1
91,90,90,85,64,1,2
93,92,99,94,72,2,1
98,97,96,70,53,1,2
97,95,97,82,97,2,1
99,95,97,76,43,1,2
99,90,90,77,77,1,2
99,92,91,89,75,1,2
97,90,99,41,64,1,2
97,91,90,68,62,2,2
95,96,93,86,74,1,2
98,91,92,86,46,2,2
94,95,91,89,89,1,1
97,93,91,69,48,1,2
99,90,93,48,47,2,2
91,92,95,98,51,2,2
93,94,92,69,67,2,2
90,94,99,50,69,1,2
96,99,98,43,81,1,2
93,94,95,56,52,1,2
97,90,97,44,50,1,2
98,91,99,59,54,1,2
95,90,93,68,71,1,2
90,92,98,75,46,2,2
98,97,98,74,77,2,2
98,94,94,60,87,1,2
90,98,93,76,42,1,2
98,92,99,49,96,1,2
94,93,91,87,50,1,2
95,96,93,63,64,2,2
90,92,97,93,85,1,1
94,95,97,99,68,1,1
95,99,93,76,69,1,2
91,90,99,74,72,1,2
98,90,94,70,52,2,2
97,96,98,46,91,2,2
98,96,96,84,56,2,2
91,96,93,49,68,1,2
97,95,98,53,72,1,2
99,92,99,88,66,1,2
91,92,99,96,59,2,2
97,92,92,73,93,2,2
94,97,92,69,98,2,1
97,96,92,76,57,2,2
93,92,90,47,58,2,2
96,91,95,88,89,2,1
94,96,92,96,97,1,1
99,99,93,57,87,1,2
93,91,96,99,50,1,2
90,99,96,83,94,1,1
95,95,92,53,65,2,2
92,98,99,65,53,2,2
99,94,90,97,69,1,2
96,95,97,41,64,1,2
90,98,99,86,92,2,1
90,91,93,45,46,2,3
99,91,99,41,71,1,2
99,91,95,79,78,2,2
94,94,92,42,46,1,3
99,98,99,89,95,1,1
90,93,94,57,90,1,2
98,98,98,65,60,1,2
99,93,90,63,69,2,2
99,92,94,66,98,1,2
91,90,90,96,92,1,1
90,90,99,63,88,2,2
96,95,90,67,93,2,2
96,92,98,50,50,2,2
97,93,97,89,86,2,1
98,97,92,69,91,1,2
93,91,99,78,74,1,2
99,92,97,74,98,2,1
99,90,98,69,42,2,2
93,92,97,61,60,2,2
99,90,94,46,88,2,2
95,91,92,72,87,1,2
90,95,93,79,68,1,2
94,99,94,83,99,1,1
93,99,96,68,51,2,2
91,96,91,84,92,1,1
91,90,94,87,41,1,2
90,94,95,65,60,2,2
99,98,90,70,62,1,2
95,93,96,84,80,1,2
99,94,97,82,89,1,1
94,97,95,75,88,2,2
95,96,98,78,91,2,1
93,95,94,75,53,1,2
93,99,96,61,65,2,2
99,94,92,76,92,1,1
98,97,93,52,43,2,2
94,92,93,86,48,2,2
92,90,96,71,80,1,2
90,94,99,62,57,2,2
97,91,97,71,42,2,2
91,92,96,47,87,2,2
95,93,95,59,53,1,2
93,91,91,90,57,1,2
96,96,98,64,81,1,2
99,95,94,97,97,2,1
97,96,96,74,56,1,2
95,98,95,93,78,1,1
91,95,92,61,94,1,2
97,98,92,86,75,2,2
92,97,91,78,47,1,2
96,97,97,73,80,1,2
95,93,93,84,50,1,2
93,97,97,66,98,2,1
94,95,90,84,78,1,2
94,99,95,64,49,1,2
90,94,95,86,90,1,1
94,97,91,40,51,2,3
98,92,99,67,85,2,2
93,91,94,40,94,1,2
97,97,91,72,74,1,2
91,94,97,45,50,2,2
98,95,93,49,79,1,2
90,93,99,49,53,2,2
96,98,92,44,59,1,2
92,92,97,93,63,2,2
95,93,92,63,47,2,2
92,90,90,74,85,2,2
94,93,98,56,54,2,2
98,98,93,70,73,1,2
96,95,94,90,65,2,2
96,93,97,75,73,2,2
96,95,96,92,71,2,1
95,99,92,93,63,2,2
91,93,94,68,91,1,2
92,93,94,48,44,1,3
95,95,94,58,44,2,2
93,95,95,68,77,2,2
92,94,97,81,83,1,2
99,95,99,94,41,2,2
93,92,91,79,73,2,2
99,91,98,65,66,1,2
94,91,90,58,52,1,2
92,95,93,53,62,1,2
96,90,92,48,78,1,2
91,97,92,71,90,1,2
96,95,93,46,55,1,2
90,98,91,92,76,1,2
99,92,97,76,44,2,2
96,96,91,40,88,1,2
94,94,98,42,46,1,3
92,98,93,62,71,1,2
97,96,95,59,88,2,2
93,97,91,53,74,2,2
91,94,99,74,60,1,2
94,96,90,53,79,1,2
91,98,94,78,70,2,2
93,90,91,98,81,2,1
94,90,92,93,98,2,1
93,98,98,43,41,1,3
91,90,93,87,80,2,2
92,97,93,70,91,2,2
94,94,90,93,59,2,2
92,90,94,68,41,1,2
91,95,99,65,81,2,2
94,93,91,51,59,2,2
98,91,94,88,87,2,1
93,98,93,88,62,2,2
94,96,91,82,85,1,2
97,97,97,50,92,1,2
91,97,99,99,50,2,2
96,97,98,94,77,1,1
99,95,99,90,56,1,2
92,95,96,55,83,1,2
91,95,96,78,53,1,2
99,91,94,43,42,2,3
96,92,96,77,99,2,1
94,98,93,65,43,1,2
92,91,94,60,98,2,2
97,91,92,86,89,1,1
96,97,93,75,94,2,1
98,99,96,70,79,2,2
98,93,93,50,69,1,2
99,98,97,89,59,2,2
94,93,93,58,56,2,2
94,90,99,58,81,1,2
98,94,94,80,80,1,2
93,90,94,59,86,2,2
91,97,94,72,63,1,2
90,98,93,75,74,2,2
96,95,97,71,55,2,2
93,93,92,67,60,2,2
95,91,90,86,49,2,2
95,99,91,96,98,1,1
94,96,95,41,70,2,2
96,97,98,82,70,2,2
90,98,91,62,59,2,2
92,93,98,78,86,1,2
99,95,96,41,65,1,2
94,94,98,79,44,1,2
92,99,97,75,60,1,2
96,93,97,98,46,2,2
90,99,93,73,52,1,2
95,99,95,74,78,2,2
91,99,91,54,47,2,2
97,99,98,50,97,2,2
93,92,93,90,55,2,2
97,96,97,51,92,2,2
99,99,99,47,54,2,2
95,92,91,41,48,1,3
96,99,97,46,70,2,2
97,99,90,93,57,2,2
93,98,95,93,60,2,2
94,97,94,96,43,2,2
94,96,90,62,54,2,2
94,91,97,74,57,2,2
90,92,94,62,64,2,2
92,92,90,59,56,1,2
96,92,91,49,60,2,2
92,93,91,82,53,1,2
98,97,98,82,66,2,2
94,95,90,87,93,1,1
91,94,92,59,90,1,2
93,90,93,71,66,1,2
97,97,90,65,64,2,2
98,98,92,68,52,2,2
98,94,90,78,72,1,2
92,96,90,42,82,1,2
96,98,96,78,82,2,1
96,94,92,42,68,1,2
99,92,90,73,82,2,2
98,94,98,50,46,1,2
95,92,98,90,99,2,1
93,96,93,54,57,1,2
99,95,98,55,65,2,2
90,98,94,87,46,1,2
94,93,93,68,63,2,2
90,91,91,48,92,2,2
93,95,91,65,45,2,2
96,93,92,46,54,2,2
96,92,95,96,79,2,1
91,98,97,41,56,1,2
98,99,91,91,70,1,2
93,90,94,78,66,1,2
90,93,96,60,54,1,2
92,92,93,91,55,1,2
95,99,90,85,50,1,2
92,94,98,81,80,2,2
91,96,93,70,78,1,2
96,99,90,74,41,2,2
99,99,96,50,93,1,2
99,95,91,87,90,1,1
94,94,90,42,50,2,3
93,99,96,87,44,2,2
98,95,96,47,84,1,2
91,99,91,75,57,1,2
94,95,94,68,47,1,2
94,90,98,47,94,2,2
93,98,93,99,55,1,2
90,90,95,88,42,2,2
97,94,98,92,62,2,2
99,95,92,92,78,2,1
91,99,92,82,71,2,2
95,96,98,81,93,2,1
92,95,94,85,67,2,2
99,93,95,45,99,2,2
97,94,96,91,93,2,1
93,99,98,91,78,2,1
92,95,96,82,88,1,1
93,90,99,79,61,2,2
96,95,98,62,75,1,2
91,97,96,81,55,2,2
98,92,97,46,66,2,2
91,95,92,49,57,2,2
97,90,98,77,49,1,2
93,96,91,93,93,2,1
94,99,99,83,68,1,2
92,96,91,70,62,1,2
90,96,99,67,52,1,2
90,95,97,46,54,1,2
96,93,91,84,95,1,1
97,95,96,87,93,1,1
96,92,94,41,77,1,2
93,95,94,77,53,2,2
93,92,90,73,46,2,2
96,90,96,50,45,1,2
95,93,98,77,41,2,2
92,98,94,40,83,2,2
95,98,91,41,78,1,2
99,96,98,44,44,2,2
91,98,98,64,51,2,2
95,96,96,95,50,1,2
99,97,97,96,73,2,1
94,98,92,68,61,2,2
97,99,91,68,91,2,2
93,92,98,88,51,2,2
94,90,92,76,62,2,2
90,91,93,41,72,2,2
95,91,96,63,76,2,2
90,98,91,70,53,1,2
91,99,91,66,87,2,2
95,97,93,48,98,2,2
98,95,93,92,94,1,1
99,94,97,80,55,2,2
97,93,96,62,56,2,2
97,99,97,89,47,1,2
99,90,90,84,81,1,2
97,98,92,76,93,2,1
95,91,97,73,52,2,2
99,94,96,79,90,2,1
99,92,95,94,49,1,2
97,98,97,60,42,2,2
92,90,93,95,71,2,2
94,93,99,71,79,1,2
98,96,91,64,74,1,2
96,92,98,96,69,2,1
91,96,98,66,42,1,2
94,91,96,54,50,2,2
99,96,93,64,95,2,2
96,91,91,49,70,1,2
98,96,93,87,67,1,2
97,91,93,56,80,2,2
95,99,93,61,49,1,2
90,97,96,56,73,1,2
91,93,95,71,45,1,2
96,90,96,62,98,2,2
94,97,99,84,41,1,2
91,90,90,78,81,1,2
92,99,98,71,84,1,2
96,99,96,46,74,1,2
96,96,94,91,70,2,2
92,93,91,88,64,2,2
92,98,98,44,65,2,2
93,98,91,44,91,1,2
98,91,96,99,53,1,2
93,97,99,63,58,2,2
90,99,91,90,44,2,2
95,96,94,60,72,2,2
93,90,91,62,81,1,2
99,92,90,97,54,1,2
91,96,97,42,93,2,2
97,94,97,79,49,1,2
98,95,99,56,81,1,2
99,96,99,74,60,1,2
91,94,99,60,77,2,2
92,96,94,46,68,2,2
94,90,98,56,92,1,2
99,94,90,74,80,2,2
98,92,97,95,88,2,1
91,98,98,69,98,2,1
94,96,97,58,98,1,2
93,93,90,64,47,2,2
98,96,91,73,69,2,2
99,97,90,53,50,1,2
93,96,92,74,93,2,2
98,90,97,44,67,2,2
99,93,97,79,65,1,2
99,95,91,48,41,1,3
97,97,98,74,42,2,2
90,95,98,73,75,2,2
94,91,99,52,90,2,2
98,90,91,72,75,2,2
97,97,98,74,85,2,1
98,91,94,64,43,1,2
98,92,98,61,54,1,2
96,93,94,80,84,1,2
95,96,94,72,54,2,2
92,97,93,77,62,2,2
96,90,95,48,45,2,3
95,99,95,98,65,1,1
95,93,90,48,98,2,2
91,94,95,99,51,2,2
91,91,96,87,88,1,1
96,95,91,88,49,2,2
95,99,93,56,44,1,2
92,93,99,82,82,1,2
90,94,96,58,58,2,2
90,97,94,63,59,1,2
98,97,97,87,84,1,1
95,97,92,43,78,1,2
90,96,93,68,73,1,2
92,99,93,66,66,2,2
90,99,94,99,50,1,2
92,97,98,46,45,1,2
97,96,92,92,46,2,2
92,97,98,99,52,1,2
93,97,98,45,70,2,2
93,92,98,89,44,1,2
93,97,93,67,94,1,2
90,94,93,45,93,2,2
94,91,94,67,69,2,2
98,92,93,77,74,2,2
91,93,96,41,93,2,2
90,93,91,96,59,1,2
93,97,94,40,96,1,2
95,93,96,68,46,1,2
96,92,94,60,86,2,2
98,99,99,82,87,2,1
91,95,98,76,51,1,2
96,95,94,81,66,2,2
99,98,93,84,74,1,2
90,90,92,63,57,1,2
91,96,94,81,42,2,2
96,97,93,95,68,1,2
92,96,91,84,56,2,2
97,92,91,99,48,1,2
93,92,93,40,59,1,2
91,94,96,64,81,2,2
98,91,95,90,67,1,2
97,90,95,79,66,1,2
92,93,91,48,61,1,2
90,91,98,70,73,1,2
92,96,92,72,73,1,2
90,95,93,70,96,1,2
92,97,92,49,78,1,2
94,96,96,54,97,1,2
91,98,92,48,98,2,2
98,91,96,89,65,1,2
92,92,98,66,46,2,2
93,96,95,57,94,1,2
91,95,98,86,80,1,1
92,97,93,72,79,2,2
96,96,95,50,85,1,2
94,90,94,41,90,2,2
92,96,92,53,66,1,2
92,98,93,43,54,1,2
92,95,91,99,74,2,1
97,97,98,47,88,2,2
90,90,98,85,51,2,2
93,96,93,43,61,1,2
90,99,95,92,60,1,2
94,97,90,91,97,1,1
92,96,92,52,68,2,2
99,98,97,41,45,2,2
97,95,91,54,59,2,2
94,99,90,60,75,2,2
92,97,99,78,84,1,1
92,91,99,69,53,1,2
94,98,95,86,71,1,2
90,93,96,76,46,1,2
96,91,93,85,74,1,2
90,92,94,73,71,1,2
93,92,97,65,55,1,2
92,95,91,52,66,2,2
96,90,96,74,57,2,2
92,98,93,41,73,2,2
96,92,93,89,90,1,1
94,92,98,78,65,2,2
96,93,94,84,59,2,2
98,97,99,42,73,2,2
99,91,96,55,71,2,2
90,91,93,85,42,2,2
96,97,91,53,73,1,2
94,96,96,74,41,1,2
98,97,98,45,78,2,2
99,97,93,54,73,1,2
92,92,94,53,63,1,2
90,93,90,48,80,1,2
90,97,94,76,98,1,1
92,96,96,73,84,2,2
93,90,95,47,65,1,2
96,95,98,86,55,2,2
99,95,91,55,72,2,2
90,90,92,60,90,2,2
90,96,98,98,47,1,2
96,99,90,54,97,2,2
91,98,90,53,91,1,2
93,94,93,73,55,1,2
90,99,98,96,62,1,2
94,92,93,61,57,2,2
96,97,94,97,88,1,1
93,91,94,71,85,1,2
90,93,98,40,77,2,2
93,93,95,77,56,2,2
92,93,91,46,95,2,2
94,96,92,79,54,1,2
97,98,99,59,66,1,2
97,98,92,93,51,2,2
97,99,92,66,82,2,2
96,90,99,79,58,1,2
99,99,95,76,63,2,2
98,95,91,70,52,2,2
99,96,99,96,51,2,2
96,96,99,49,49,1,2
99,99,93,79,93,2,1
90,93,95,47,75,2,2
97,95,99,56,50,2,2
96,91,91,92,83,1,1
94,94,91,52,63,2,2
95,96,94,79,69,2,2
94,97,90,71,54,2,2
98,98,99,87,48,1,2
94,91,99,95,69,1,2
99,99,94,49,68,1,2
92,99,93,96,46,2,2
94,96,92,61,99,1,2
99,92,93,45,63,2,2
96,92,95,75,95,2,1
97,90,93,68,80,2,2
97,99,96,59,54,1,2
95,98,93,97,72,2,1
93,97,99,63,54,1,2
91,99,91,44,91,2,2
91,94,90,92,43,2,2
95,94,96,77,61,1,2
97,95,94,63,77,2,2
94,96,96,54,56,1,2
96,90,96,45,95,1,2
90,90,96,85,68,2,2
95,90,92,86,40,1,2
